統一編號,公司名稱,英文名稱,代表人姓名,公司所在地,英文地址,電話,Mail,資本總額(元)
16890372,惠勝藥品股份有限公司,,陳淑芬,嘉義市東區東川里公園街159號8樓2,,"(05) 2218686
(來源:台灣標案網)",,"10,000,000"
97312373,崴仕企業有限公司,MEDICAL CHOICE SUPPLY AND TRADING COMPANY,洪淑芳,新北市三重區光復路1段61巷26號7樓,"7 F., No. 26, Ln. 61, Sec. 1, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29997778
(來源:國貿局資料)
(02) 29997778
(02) 29997778 --135
(04) 22638667
(來源:台灣標案網)",,"10,000,000"
70374086,華安藥品股份有限公司,"ANKO PHARMA INTERNATIONAL (TAIWAN) CO., LTD.",陳桂蘭,臺北市松山區敦化北路311號2樓,"2 F., No. 311, Dunhua N. Rd., Songshan Dist., Taipei City 10572, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2713-4242
(來源:國貿局資料)
(02) 27131520
(來源:台灣標案網)",,"29,000,000"
30862709,普城企業股份有限公司,PRINCETON INTERNATIONAL INDUSTRIES TAIWAN CORP.,陳幸美,新北市板橋區重慶路8號6樓,"6 F., No. 8, Chongqing Rd., Banqiao Dist., New Taipei City 22063, Taiwan (R.O.C.)
(來源:國貿局資料)","02-29556330
(來源:國貿局資料)
(02) 29556330
(來源:台灣標案網)",,"12,000,000"
97032507,永勝寶企業有限公司,,呂盈蓁,新竹市民生路35號,,,,"1,000,000"
70498755,勝寶企業有限公司,"SUNPRO PHARMA CO., LTD.",林亮光,臺北市中山區中山北路2段115巷43號8樓,"8 F., No. 43, Ln. 115, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10448, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25318283
(來源:國貿局資料)
02-25251480
(來源:台灣標案網)",,"1,000,000"
12387871,傑基興業股份有限公司,"HEALTHY MEDICAL & TEXTILE CO.,LTD.",陳諒俊,新北市三重區興德路111之8號13樓,"13 F., No. 111-8, Xingde Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-85124155
(來源:國貿局資料)
(02) 85124155 --204
(02) 85124155
(來源:台灣標案網)",,"29,000,000"
84952349,超啟有限公司,"TSAO CHEE CO., LTD.",林楊秀鳳,新北市中和區板南路492號6樓之6,"6F.-6, No. 492, Bannan Rd., Zhonghe Dist., New Taipei City 23556, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22260828
(來源:國貿局資料)",,"20,000,000"
84108053,翔雁國際股份有限公司,"FREE TIME GEARS INTERNATIONAL CO., LTD.",林婉玲,新北市三重區興德路123之8號10樓,"10 F., No. 123-8, Xingde Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)
(來源:國貿局資料)","02-85123451
(來源:國貿局資料)
(02) 85123451
(來源:台灣標案網)",,"117,532,800"
42405799,翔雁國際股份有限公司八德門市部,,,臺北市中山區埤頭里八德路2段330號1?2樓,,,,
38650101,翔雁國際股份有限公司信義門市部,,,臺北市中正區三愛里信義路2段211號,,,,
38970553,翔雁國際股份有限公司美村門市部,,,臺中市西 區忠明里美村路1段43號,,,,
38525195,翔雁國際股份有限公司師大門市部,,,臺北市大安區古莊里師大路80巷1號,,,,
26378269,翔雁國際股份有限公司民權門市部,,,臺北市松山區民福里民權東路3段179號,,,,
99618104,翔雁國際股份有限公司士林門市部,,,臺北市士林區福林里中山北路5段539號,,,,
98905326,翔雁國際股份有限公司衡陽門市部,,,臺北市中正區衡陽路72號1樓,,,,
94910410,翔雁國際股份有限公司中山門市部,,,臺北市中正區中山北路1段6號1樓,,,,
70680851,華宇藥品股份有限公司,"UNI PHARMA CO., LTD.",陳正,臺北市中山區中山北路2段115巷43號8樓,"3F., No.17, Ln. 171, Sec. 2, Jiuzong Rd., Neihu Dist.,Taipei City 114, Taiwan (R.O.C.)
(來源:上市上櫃)","02-26582577
(來源:國貿局資料)
(02)2658-2577
(來源:台灣上市上櫃公司-華宇藥)
(02) 26582577
(02) 26582577 --224
(來源:台灣標案網)",ir@uni-pharma.com,"500,000,000"
23767574,博茂股份有限公司,"DR. PO CO., LTD.",曾博雅,臺北市信義區永吉路168號12樓之2,"12F.-2, No. 168, Yongji Rd., Xinyi Dist., Taipei City 11066, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27633767
(來源:國貿局資料)
(02) 85122962
(來源:台灣標案網)",,"29,000,000"
16676675,雲采瀲灧企業股份有限公司,"UNIVERSAL GLORY ENTERPRISE CO., LTD.",莊孟儒,臺北市松山區八德路3段34號11樓,"11 F., No. 34, Sec. 3, Bade Rd., Songshan Dist., Taipei City 10559, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25703299
(來源:國貿局資料)",,"70,000,000"
74334501,新生化粧品工廠,,陳楊秀葉,臺南市佳里區佳化里佳里興46之1號,,,,"500,000"
72000958,新功藥品工業有限公司,"HSIN KUNG PHARMACEUTICAL MFG CO., LTD.",周陳時,臺南市新營區大宏里同濟街87號,"No. 87, Tongji St., Dahong Vil., Xinying Dist., Tainan City 73045, Taiwan (R.O.C.)
(來源:國貿局資料)","06-6322718
(來源:國貿局資料)
(06) 6322718
(來源:台灣標案網)",,"10,000,000"
10338002,臺北醫學大學附設醫院樂活屋庇護商店,,,臺北市信義區雙和里吳興街252號,,,,"50,000"
29214494,財團法人臺北醫學大學附設醫院營業處,,,臺北市信義區雙和里吳興街252號,,,,"500,000"
33323178,新成昌製藥廠股份有限公司,,江俊億,臺北市大安區忠孝東路3段247號9樓,,,,"2,400,000"
72175181,新喜國際企業股份有限公司,"NEW CHEMICAL & PHARMACEUTICAL LABORATORY CO., LTD.",林春雄,臺南市鹽水區文昌里孫厝寮4之6號,"No. 4-6, Suncuoliao, Wenchang Vil., Yanshui Dist., Tainan City 73744, Taiwan (R.O.C.)
(來源:國貿局資料)","06-6550550
(來源:國貿局資料)
06-6550550
02-27122268
(來源:台灣標案網)",,"12,000,000"
19208070,新新企業行,,,苗栗縣頭份市民權里2鄰東興路81號,,,,"30,000"
55323709,新萬仁化學製藥股份有限公司,"HSIN WAN JEN CHEMICAL & PHARMACEUTICAL CO., LTD.",林文政,臺中市豐原區西湳里文賢街158號,"No. 158, Wenxian St., Xinan Vil., Fengyuan Dist., Taichung City 42049, Taiwan (R.O.C.)
(來源:國貿局資料)","04-25269105
(來源:國貿局資料)",,"177,000,000"
04629398,新雅貿易有限公司,"SHIN YEAN TRADING CO., LTD.",陳林美秀,臺北市中正區南昌路1段147巷2弄2號1樓,"1 F., No. 2, Aly. 2, Ln. 147, Sec. 1, Nanchang Rd., Zhongzheng Dist., Taipei City 10078, Taiwan (R.O.C.)
(來源:國貿局資料)","02-23918481
(來源:國貿局資料)",,"5,000,000"
38959305,中國醫藥大學兒童醫院,,,臺中市北 區邱厝里學士路95號,,"(04) 22356182
(04) 22052121
(來源:台灣標案網)",,
20830095,新智貿易股份有限公司,"NEOWAY TRADING CO., LTD.",鄭昂哲,臺北市中山區長安東路2段169之15號2樓,"2 F., No. 169-15, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10490, Taiwan (R.O.C.)
(來源:國貿局資料)","02-87734110
(來源:國貿局資料)
(02) 27718327
(03) 5525300
(02) 20830095
(03) 5585300
(02) 27718337
(來源:台灣標案網)",,"10,500,000"
33374802,新豐生醫科技股份有限公司,"SYMPHON MEDICAL TECHNOLOGY CO., LTD.",唐宏生,新北市淡水區淡金路5段118號,"No. 118, Sec. 5, Danjin Rd., Tamsui Dist., New Taipei City 25145, Taiwan (R.O.C.)
(來源:國貿局資料)","02-28012734
(來源:國貿局資料)
(02) 23636131
(來源:台灣標案網)",,"50,000,000"
97545210,新歷芳企業股份有限公司,"SHING LIH FANG ENTERPRISE CO., LTD.",郭櫻真,臺中市霧峰區吉峰里吉峰路31號,"No. 31, Jifeng Rd., Jifeng Vil., Wufeng Dist., Taichung City 41348, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23303305#30
(來源:國貿局資料)",,"224,000,000"
68770700,瑞士藥廠股份有限公司,"SWISS PHARMACEUTICAL CO., LTD.",廖欽龍,臺南市新市區永就里中山路182號,"No. 182, Zhongshan Rd., Yongjiu Vil., Xinshi Dist., Tainan City 74442, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2211998#338
(來源:國貿局資料)
(06) 2292121
06-2292121
06-229-2121
(06)2292-2121
(來源:台灣標案網)",,"800,000,000"
12156837,瑞慶藥業有限公司,SWEKING PHARMACEUTICAL CORPORATION,鍾雪華,臺北市松山區八德路3段219號13樓,"13 F., No. 219, Sec. 3, Bade Rd., Songshan Dist., Taipei City 10554, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25700146
(來源:國貿局資料)",,"2,000,000"
68781707,資生股份有限公司,"TZU SHENG CO., LTD.",洪榮廷,臺南市中西區忠義路2段134號,"No. 134, Sec. 2, Zhongyi Rd., West Central Dist., Tainan City 70050, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2222016
(來源:國貿局資料)",,"5,000,000"
20669304,資源貿易有限公司,"TZU YUAN TRADING CO., LTD.",陳正仲,臺北市松山區八德路3段81號5樓之2,"5F.-2, No. 81, Sec. 3, Bade Rd., Songshan Dist., Taipei City 10554, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27151738
(來源:國貿局資料)",,"5,000,000"
68766902,萬力製藥廠股份有限公司,,周興良,臺南市西門路二段四二七號,,,,"9,600,000"
22342683,新一點靈企業股份有限公司,"NEW I-TEN-RIN ENTERPRISE CO., LTD.",張道銘,彰化縣埔心鄉瓦南村中山路311號1樓,"1 F., No. 311, Zhongshan Rd., Puxin Township, Changhua County 51345, Taiwan (R.O.C.)
(來源:國貿局資料)","04-8351118
(來源:國貿局資料)",,"18,500,000"
67349401,萬能化學製藥股份有限公司,,吳銘峻,嘉義縣太保市後庄里後庄12之1號,,,,"3,600,000"
22289266,萬國製藥廠股份有限公司,"WAN-KUO PHARMACEUTICAL CO., LTD.",蔡四松,臺南市東區裕農路900號,"No. 900, Yunong Rd., East Dist., Tainan City 70163, Taiwan (R.O.C.)
(來源:國貿局資料)","06-2692271
(來源:國貿局資料)
(06) 2651588
(來源:台灣標案網)",,"58,000,000"
83460492,電心萬象股份有限公司,"Digital Hearts Linguitronics Taiwan Co., Ltd.",筑紫敏矢,臺北市中山區復興北路2號4樓之7,,,,"5,000,000"
04205096,達星貿易股份有限公司,DASHING TRADING CORPORATION,柯信雄,臺北市中正區仁愛路2段34號6樓之1,"6 F.-1, No. 34, Sec. 2, Ren’ai Rd., Zhongzheng Dist., Taipei City 10060, Taiwan (R.O.C.)
(來源:國貿局資料)","02-23414167
(來源:國貿局資料)",,"10,000,000"
11777703,達時貿易股份有限公司,"TA SHIH TRADING CO., LTD.",曾仲達,臺北市中山區中山北路2段26巷15號1樓,"1 F., No. 15, Ln. 26, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10445, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25115711-3
(來源:國貿局資料)",,"20,000,000"
83080514,欣達峰有限公司,,呂豐原,桃園市中壢區幸福里福星六街17之2號,,,,"500,000"
86992985,金達鴻企業有限公司,,張美金,苗栗縣頭份市蟠桃里二鄰永安街二三八巷三號,,,,"1,000,000"
45899893,義祥貿易股份有限公司,"YI XING FRUIT TRADING CO., LTD.",廖信義,新北市板橋區中山路2段443巷75號5樓,"5 F., No. 75, Ln. 443, Sec. 2, Zhongshan Rd., Banqiao Dist., New Taipei City 22068, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82456896
(來源:國貿局資料)",,"15,000,000"
12106345,雍立貿易股份有限公司,"YOUNG LI TRADING CO., LTD.",鄒嵩棣,臺北市松山區南京東路5段16號7樓,"7 F., No. 16, Sec. 5, Nanjing E. Rd., Songshan Dist., Taipei City 10597, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26933322
(來源:國貿局資料)
(02) 26933322
(來源:台灣標案網)",,"84,000,000"
70351231,雍立貿易股份有限公司-汐止分公司,,,新北市汐止區福德一路392巷23號4樓,,,,
23039153,傳永有限公司,"TRANSMEDIC CO., LTD.",黃源松,新北市新莊區五權一路5號8樓之7(804室),"RM.804, 8F.-7, NO. 5, WUQUAN 1ST RD., XINZHUANG DIST., NEW TAIPEI CITY 24892, TAIWAN (R.O.C.)
(來源:國貿局資料)","02-22995541
(來源:國貿局資料)
(02) 29853632
(來源:台灣標案網)",,"25,000,000"
04674787,詮安企業股份有限公司,KINGSTONE PRODUCTS (TAIWAN) LTD.,江天恩,臺北市中山區中山北路2段185號9樓,"9 F., No. 185, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10453, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2596-2185
(來源:國貿局資料)
(03) 3283284
(07) 5540057
(來源:台灣標案網)",,"16,000,000"
11880517,葡萄王生技股份有限公司,GRAPE KING BIO LTD,曾盛麟,桃園市平鎮區金陵路2段402號,"No.402, Sec. 2, Jinling Rd.Pingzhen Dist., Taoyuan City 324, Taiwan
(來源:上市上櫃)","03-4572121
(來源:國貿局資料)
03-4572121
(來源:台灣上市上櫃公司-葡萄王)
(03) 4572121
(03) 4572121 --325
(來源:台灣標案網)",gkishares@grapeking.com.tw,"1,800,000,000"
28113878,葡萄王生技股份有限公司-龍潭園區分公司,GRAPE KING BIO LTD. LONGTAN SCIENCE PARK BRANCH,,桃園市龍潭區龍園一路68號,"No. 68, Longyuan 1st Rd., Longtan Dist., Taoyuan City 32542, Taiwan (R.O.C.)
(來源:國貿局資料)","03-4572121
(來源:國貿局資料)",,
70800167,葡萄王生技股份有限公司-中壢分公司,GRAPE KING INC. CHUNG-LI BRANCH,,桃園市中壢區龍岡路三段今日新里一號一樓,"1 F., No. 1, Jinrixincun, Sec. 3, Longgang Rd., Zhongli Dist., Taoyuan City 32096, Taiwan (R.O.C.)
(來源:國貿局資料)","03-4572121
(來源:國貿局資料)",,
91756146,愛美士股份有限公司,"S. MES. CO., LTD.",王青柏,屏東縣屏東市工業五路1號,"No. 1, Gongye 5th Rd., Pingtung City, Pingtung County 90049, Taiwan (R.O.C.)
(來源:國貿局資料)","08-7220290
(來源:國貿局資料)",,"15,000,000"
61934094,愛美樂化工廠有限公司,,,,,,,
65669981,源祥製藥股份有限公司,"YUAN SIANG PHARMACY CO., LTD.",陳柏勳,嘉義縣大林鎮中林里8鄰中林53號之1,"No. 53-1, Zhonglin, 8th Neighborhood, Zhonglin Vil., Dalin Township, Chiayi County 62247, Taiwan (R.O.C.)
(來源:國貿局資料)","052-652116-8
(來源:國貿局資料)",,"5,000,000"
22799129,道濟製藥廠股份有限公司,,陳飛雄,屏東縣萬丹鄉社上村社上路99號,,"(08) 7070705
08-7070705
(來源:台灣標案網)",,"15,000,000"
44874706,業新製藥股份有限公司,,,,,,,
20659811,傳聲國際電子股份有限公司,ROLOR ELECTRONICS CORP.,蔡志一,臺北市松山區南京東路5段274號1樓,"1 F., No. 274, Sec. 5, Nanjing E. Rd., Songshan Dist., Taipei City 10569, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27682174
(來源:國貿局資料)",,"21,000,000"
12360654,當代儀器有限公司,,張家佳,新北市新店區安祥路110巷28號12樓,,,,"2,000,000"
05184885,奧生有限公司,"HOWSHINE ENTERPRISE CO., LTD.",吳慧芬,臺北市中山區民權西路11號11樓之2,"11 F.-2, No. 11, Minquan W. Rd., Zhongshan Dist., Taipei City 10452, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25969548
(來源:國貿局資料)
(02) 25960555
(來源:台灣標案網)",,"5,000,000"
66616962,新民實業廠,BIS CALL FACTORYS,翟元蓉,嘉義市東區後湖里保康路２２２號一樓,"1 F., No. 222, Baokang Rd., Houhu Vil., East Dist., Chiayi City 60079, Taiwan (R.O.C.)
(來源:國貿局資料)","05-2762954
(來源:國貿局資料)",,"950,000"
12377727,新記股份有限公司,CINCHY CORPORATION,陳盛隆,臺北市中山區林森北路372號3樓,"3 F., No. 372, Linsen N. Rd., Zhongshan Dist., Taipei City 10446, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2563-3811
(來源:國貿局資料)
(02) 25633811
(02) 25333811
(04) 23376818
(來源:台灣標案網)",,"166,087,270"
22428936,萬宇康有限公司,"WAN YU KUAN CO., LTD.",丁綿花,臺北市大安區忠孝東路3段199之4號4樓,"4 F., No. 199-4, Sec. 3, Zhongxiao E. Rd., Da’an Dist., Taipei City 10655, Taiwan (R.O.C.)
(來源:國貿局資料)","02-22428936
(來源:國貿局資料)
(02) 27764851
(02) 27764846
(02) 27755947
(來源:台灣標案網)",,"12,000,000"
58560509,萬春藥業股份有限公司,"WANTSUN PHARMACEUTICAL CO., LTD.",簡素端,南投縣南投市營北里仁德路113號1樓,"1 F., No. 113, Rende Rd., Yingbei Vil., Nantou City, Nantou County 54046, Taiwan (R.O.C.)
(來源:國貿局資料)","049-2324199
(來源:國貿局資料)",,"5,000,000"
22883548,萬欣藥業有限公司,"WANXIN PHARMACEUTICAL CO., LTD.",王彥智,臺北市中山區新生北路3段61號6樓之8,"6F.-8, No. 61, Sec. 3, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10471, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25992025
(來源:國貿局資料)
(02) 25992025
(05) 25992025
(來源:台灣標案網)",,"5,000,000"
86303952,瑞帝股份有限公司,"JUITI CO., LTD.",蔡孟峰,臺北市中山區民生東路2段174號3樓,"3 F., No. 174, Sec. 2, Minsheng E. Rd., Zhongshan Dist., Taipei City 10480, Taiwan (R.O.C.)
(來源:國貿局資料)","02-25150450
(來源:國貿局資料)
(02) 25150450
(來源:台灣標案網)",,"10,000,000"
23677790,新益貿易股份有限公司,"NEW PROFIT TRADING CO., LTD.",賴茂三,臺中市北區進化路563號2樓及565號2、3樓,"2 F., No. 563, Jinhua Rd., North Dist., Taichung City 40463, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22333233
(來源:國貿局資料)
(04) 22333266
(04) 22333233
(來源:台灣標案網)",,"5,000,000"
86304875,義大國際有限公司,ORIENSUN LTD.,楊秀美,桃園市桃園區成功里自強路31號,"No. 31, Ziqiang Rd., Chenggong Vil., Taoyuan Dist., Taoyuan City 33048, Taiwan (R.O.C.)
(來源:國貿局資料)","03-3363366
(來源:國貿局資料)",,"5,000,000"
12890387,會理化工有限公司,"HUEY LII CHEMICAL CO., LTD.",黃敏軒,臺南市佳里區下營里頂廍1號之30,"No. 1-30, Xiaying Vil., Jiali Dist., Tainan City 722, Taiwan (R.O.C.)
(來源:國貿局資料)","886-6-7226415
(來源:國貿局資料)",,"5,000,000"
22854229,新科化實業有限公司,"NEW SCIENTIFIC EQUIPMENT CO., LTD.",黃永鴻,臺北市中正區忠孝西路1段50號18樓之2,"18F.-2, No. 50, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 10041, Taiwan (R.O.C.)
(來源:國貿局資料)","02-2331-5260
(來源:國貿局資料)
(02) 23315260
(來源:台灣標案網)",,"3,000,000"
22721066,雷得股份有限公司,PARAMOUNT LAND COMPANY LTD.,劉晟耀,臺北市內湖區民權東路6段109號9樓之2,"4 F., No. 495, Guangfu S. Rd., Xinyi Dist., Taipei City 11074, Taiwan (R.O.C.)
(來源:國貿局資料)","02-87910296
(來源:國貿局資料)
(02) 87910296
(02) 87910348
(來源:台灣標案網)",,"18,000,000"
09461741,資佳有限公司,TRANSTEX CORPORATION,賴秀芳,新北市深坑區北深路3段270巷16號8樓之3,"8 F.-3, No. 16, Ln. 270, Sec. 3, Beishen Rd., Shenkeng Dist., New Taipei City 22205, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26626941
(來源:國貿局資料)
(02) 26626941
(來源:台灣標案網)",,"5,000,000"
05427308,聖美化工股份有限公司,"SHEN MEI CHEMICALS CO., LTD.",張繼元,臺北市內湖區內湖路1段91巷12弄12號,"No. 12, Aly. 12, Ln. 91, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 11442, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26571484
(來源:國貿局資料)",,"5,000,000"
36471383,新光實業社,,張淑珠,桃園市新屋區新生里中山路550號1樓,,,,"200,000"
41821229,新光實業社,,戴朝枝,宜蘭縣羅東鎮竹林里公正路三八八號,,,,"250,000"
84206414,超總美業科技股份有限公司,"CHAOZONG BEAUTY TECHNOLOGY SHARE CO., LTD.",蔡憲章,高雄市永安區永安路14之3號,"No. 14-3, Yong’an Rd., Yong’an Dist., Kaohsiung City 82842, Taiwan (R.O.C.)
(來源:國貿局資料)","07-6996538-9
(來源:國貿局資料)",,"10,800,000"
86437586,愛華美國際貿易有限公司,"MOLTOBENE INTERNATIONAL TAIWAN TRADING CO., LTD.",李玲燕,高雄市苓雅區三多二路171號7樓之2,"7F.-2, No. 171, Sanduo 2nd Rd., Lingya Dist., Kaohsiung City 80266, Taiwan (R.O.C.)
(來源:國貿局資料)","07-7253069
(來源:國貿局資料)",,"5,000,000"
